PC1_1,PC2_1,PC1_2,PC2_2,PC1_3,PC2_3,PC1_4,PC2_4,PC1_5,PC2_5,PC1_6,PC2_6,PC1_7,PC2_7,PC1_8,PC2_8,PC1_9,PC2_9,PC1_10,PC2_10,PC1_11,PC2_11,PC1_12,PC2_12,PC1_13,PC2_13,PC1_14,PC2_14,PC1_15,PC2_15,PC1_16,PC2_16,PC1_17,PC2_17,PC1_18,PC2_18
0.057479967,-0.066305108,0.058252169,-0.065334077,0.047194943,0.036046668,-0.060535573,-0.053575075,-0.064008956,-0.045147095,-0.051444901,-0.069470824,-0.056220837,-0.041524118,-0.063036678,-0.059678148,-0.050116635,-0.051309499,-0.04550163,-0.054946924,-0.044143404,0.004385963,-0.057579774,-0.053101853,-0.062331836,0.052136463,-0.063695224,-0.056345153,-0.054613666,0.068267511,-0.048677795,-0.001426672,0.05256673,0.049279848,-0.051949025,0.062382599
0.034945034,0.148448711,0.023518318,0.158823603,0.031945603,-0.156621491,-0.00929559,0.159962432,-0.00309163,0.145039596,-0.033022932,0.131809566,-0.005983652,0.105215684,-0.019876553,0.1008466,-0.037216477,0.156945783,-0.029812323,0.151983884,-0.046858994,0.132324158,-0.024494069,0.109224829,-0.011612097,-0.153537978,-0.002509474,0.128158963,-0.020907761,-0.137354326,-0.00213782,-0.129153799,0.023897182,-0.135037983,-0.034919411,-0.138588803
0.046886147,-0.024037504,0.045781935,-0.021762047,0.039914992,-0.008296678,-0.035192158,0.008734937,-0.031881479,0.023077159,-0.025197248,-0.013603702,-0.038255692,0.004162981,-0.026813182,0.026028096,-0.034578236,0.047257259,-0.027322135,0.06508142,-0.02972839,0.037737017,-0.035823441,-0.010080067,-0.012027153,-0.030799058,-0.029149621,0.015031188,-0.033623427,-0.032514207,-0.025480812,-0.022623187,0.032394104,-0.026298702,-0.037147929,-0.005095019
0.040415566,-0.015858798,0.051761157,0.02215603,0.04592066,-0.010608669,-0.033935924,0.028850676,-0.047958217,-0.003060497,-0.038143099,-0.019930566,-0.071657038,0.055838381,-0.044061278,0.039401296,-0.017203345,-0.008522146,-0.037663156,0.053205889,-0.046172461,0.078649927,-0.038933348,0.005465343,-0.04562097,0.021207708,-0.032179614,0.085331481,-0.0433706,-0.015640888,-0.03772071,-0.059154007,0.042871108,-0.001243819,-0.033497719,0.001333252
0.052121137,-0.057563847,0.052953275,-0.062533082,0.051146353,0.074052735,-0.05785379,-0.064485568,-0.066845409,-0.042787703,-0.04450642,-0.058652551,-0.061237429,-0.055964817,-0.054744293,-0.041938334,-0.037913126,-0.064391342,-0.049608949,0.004365372,-0.060276349,-0.07894638,-0.05531074,-0.04852784,-0.066183293,0.053534033,-0.063894164,-0.053987949,-0.044961559,0.028875488,-0.064427202,0.05255463,0.056653507,0.061623982,-0.049310946,0.058952485
0.029920621,0.14357673,0.020645973,0.13092781,0.024559452,-0.140238265,-0.001861679,0.150236485,-0.004216997,0.135792472,-0.029104099,0.130486016,0.009761558,0.139189499,0.000171856,0.133248521,-0.031836173,0.145455401,-0.037580551,0.04376119,-0.037653732,0.117812988,-0.018012976,0.14060067,-0.00869888,-0.138642875,-0.005941869,0.114069002,-0.018204195,-0.133204836,0.00391835,-0.142370633,0.020537346,-0.133042254,-0.028611504,-0.137632862
0.050209549,-0.038265787,0.044094874,-0.033908136,0.042221627,0.050381007,-0.058660615,-0.04820848,-0.062962177,-0.038420161,-0.047848944,-0.049655904,-0.065466635,-0.04960383,-0.05736004,-0.046082645,-0.047990944,-0.049816632,-0.051785425,-0.051992496,-0.028237784,-0.068052146,-0.05186914,-0.043351155,-0.064806917,0.044073474,-0.05710494,-0.037684573,-0.049977162,0.046738887,-0.054537804,0.038950041,0.05297209,0.052190436,-0.045939836,0.042311035
0.024662554,0.125958002,0.017053756,0.127947271,0.021516695,-0.115130832,-0.001289662,0.134784172,-0.002200923,0.114180456,-0.028722311,0.113942237,-0.002932953,0.083143324,-0.002752421,0.119920731,-0.029731088,0.124881664,-0.024062556,0.1143848,-0.032924589,0.110053177,-0.014310175,0.12512953,-0.00810578,-0.119013604,-0.001219679,0.097024428,-0.015740546,-0.106798977,0.00316076,-0.121347109,0.017601786,-0.117579944,-0.024689458,-0.121955062
0.053292875,-0.062904407,0.056304805,-0.044209932,0.043991442,0.079424462,-0.053998678,-0.059554911,-0.06674457,-0.050662726,-0.049261086,-0.067696489,-0.059782944,-0.056232308,-0.060936339,-0.060170883,-0.047667571,-0.06034561,-0.052758182,-0.068645481,-0.02891699,-0.075798099,-0.056839757,-0.057036202,-0.062618131,0.05705984,-0.05848345,-0.04920353,-0.050269649,0.059622654,-0.060744277,0.054179121,0.054843608,0.05958964,-0.051162224,0.072961944
0.055069627,-0.062676815,0.053589024,-0.048243163,0.050794597,0.077219358,-0.059832294,-0.062741428,-0.069358849,-0.05515326,-0.051012175,-0.063798226,-0.068037722,-0.061973747,-0.062040462,-0.06404574,-0.051053517,-0.064703748,-0.055511235,-0.072274663,-0.058247455,-0.072640324,-0.058174654,-0.057624525,-0.065463842,0.062171638,-0.061453509,-0.052506787,-0.05127549,0.049245866,-0.062052443,0.060922598,0.057008069,0.063887093,-0.048793407,0.06438402
0.049532651,-0.037736559,0.056233373,-0.044768266,0.049182845,0.052891829,-0.051425355,-0.026631021,-0.033479675,0.008799062,-0.051970889,-0.04515501,-0.059299087,-0.051468642,-0.016695878,0.074514284,-0.051540693,-0.062348674,-0.055101776,-0.069332825,-0.038919031,-0.023714966,-0.053891278,-0.047885696,-0.064030234,0.044209105,-0.064603476,-0.055339667,-0.052257373,0.056030753,-0.035831541,-0.013341143,0.055501774,0.056483714,-0.044781493,0.022945016
0.019742042,0.106759792,0.016973069,0.098247165,0.023497833,-0.095541757,-0.02150697,0.077069459,0.000710309,0.111220917,-0.021607108,0.10550156,0.007452752,0.094730489,-0.00706234,0.090713371,-0.029570665,0.112305309,-0.022790439,0.09363815,-0.020431649,0.040005698,-0.014321591,0.117161656,-0.00687048,-0.096296343,0.001671731,0.088430095,-0.017880011,-0.085685819,0.006474629,-0.107734443,0.011186567,-0.102006443,-0.031576324,-0.053670136
-0.091057179,-0.014942102,-0.095757051,-0.022511371,-0.09740713,0.016307064,0.090574391,-0.026789593,0.091628297,-0.04126141,0.094582364,-0.009820365,0.090423273,-0.0402235,0.089006669,-0.031416293,0.096995584,-0.016808621,0.087617001,-0.016893293,0.097151282,-0.006405969,0.095792374,-0.024983613,0.09395975,0.033808774,0.092678991,-0.037340363,0.109469179,0.055043513,0.092411771,0.040106925,-0.094019907,0.027353538,0.099214446,0.016338947
0.035222128,-0.027702029,0.047157572,-0.028461539,0.047697466,0.007414444,-0.042428647,-0.003324653,-0.045020895,-0.005166403,-0.038343105,-0.011170731,-0.050051869,-0.014527864,-0.054207485,-0.034744898,-0.044893554,-0.036712279,-0.032121731,-0.030562496,-0.044744965,0.045896293,-0.035802648,-0.019027853,-0.040557723,0.006597366,-0.053253779,-0.030746291,-0.042341281,0.029214411,-0.043897124,-0.020875313,0.045284102,0.031837818,-0.045725691,0.03858026
0.041531184,-0.023441268,0.049237864,-0.014268666,0.049452167,0.013463167,-0.041730319,0.016739028,-0.062799281,-0.041280481,-0.040244386,-0.026039438,-0.052062244,-0.016191696,-0.052291374,-0.024447978,-0.048301913,-0.04109486,-0.035700312,-0.024412713,-0.012579226,-0.019338994,-0.051016652,-0.042061061,-0.043528946,0.002687308,-0.036882389,0.062142651,-0.039944326,-0.000942239,-0.04145908,-0.037765208,0.048184619,0.032147714,-0.038108276,0.026938
0.055647503,-0.067985678,0.056178888,-0.072879613,0.051249997,0.068415101,-0.060098381,-0.060037755,-0.068178103,-0.05443059,-0.046175192,-0.068744111,-0.065756027,-0.061471061,-0.063120692,-0.062071643,-0.051485391,-0.064488371,-0.058709641,-0.069929926,-0.051679874,-0.075158199,-0.057946354,-0.058108987,-0.0611668,0.047672478,-0.063073215,-0.055231972,-0.051759144,0.063839165,-0.062409268,0.056538611,0.056122839,0.058842668,-0.05027678,0.070909788
0.059301534,-0.072311133,0.063236791,-0.072607395,0.056898961,0.071245944,-0.065955518,-0.055673164,-0.073617258,-0.057676034,-0.049682491,-0.073027225,-0.071938452,-0.067639366,-0.067822026,-0.066577136,-0.059083731,-0.066146827,-0.06268831,-0.074604337,-0.063723766,-0.091244848,-0.063995007,-0.061820652,-0.073829984,0.062930659,-0.069638579,-0.062448918,-0.054772792,0.069904554,-0.068416891,0.058114052,0.061024305,0.065792887,-0.056089577,0.066311244
0.013082779,0.00712022,0.013457641,0.012883022,0.008203851,-0.0243413,-0.018123815,0.02333786,-0.020527527,-0.005066369,-0.016705109,-0.002710469,-0.026464773,0.002787452,-0.015923996,0.020746068,-0.019929471,0.005808383,-0.018291185,0.02348628,-0.004989079,0.021010965,-0.020345739,-0.005487984,-0.02273144,0.001611602,-0.010423438,0.015052772,-0.02173018,-0.003038809,-0.007545277,-0.021218374,0.017835638,-0.022122639,-0.019148907,-0.009492188
0.020202763,0.049926202,0.045472096,-0.041301481,0.033535293,-0.017170296,-0.025545317,0.047062237,-0.005092775,0.06236554,-0.032900601,0.072983991,0.00066878,0.063334341,-0.019705135,0.081578548,-0.030677345,0.038814832,-0.021591283,0.078310663,-0.038898052,0.023865552,-0.018513717,0.036559704,0.002901441,-0.054476265,-0.021063277,0.068047764,-0.029854615,-0.043055848,-0.013018391,-0.063328661,0.035918185,-0.01097436,-0.031806413,-0.046103922
0.035652584,0.101309179,0.020581643,0.115725544,0.035112834,-0.085992785,-0.006124719,0.135175514,-0.000686345,0.128440388,-0.036769895,0.128939102,0.010134067,0.139005672,-0.007740939,0.11911657,-0.033047487,0.139917438,-0.026670452,0.14754201,-0.02604196,0.099633018,-0.015320786,0.145753018,-0.009068405,-0.139240002,0.001504917,0.111368948,-0.016754954,-0.130762659,0.002306851,-0.135010986,0.026803119,-0.109979655,-0.038768619,-0.071408179
0.043672174,-0.01478817,0.024638674,0.026014786,0.029068703,-0.046067811,-0.055509756,-0.025427329,-0.059889998,-0.035790696,-0.042870294,0.048836651,-0.053465106,-0.03974993,-0.057868264,-0.052336207,-0.049732181,-0.048183804,-0.039111211,-0.011542732,-0.030187504,-0.029388454,-0.02104224,0.060959781,-0.049010656,0.027398304,-0.058868656,-0.050021131,-0.05137057,0.061058288,-0.038382685,-8.95E-05,0.044650951,0.007613903,-0.036270792,-0.004794175
-0.09065329,-0.016215558,-0.089588238,-0.015357141,-0.09882311,0.015981186,0.093172009,-0.027929308,0.087944319,-0.038081195,0.100226325,-0.012921968,0.081433348,-0.033032277,0.085423074,-0.029204639,0.097772248,-0.01278459,0.089051627,-0.012617161,0.093081123,-0.005164524,0.094935091,-0.023291874,0.092821449,0.032204658,0.091619324,-0.037553725,0.110525392,0.056737845,0.091237928,0.040347963,-0.076883461,-0.018523862,0.097421493,0.014922357
0.007309921,0.042862329,-0.043404108,0.005350038,-0.044590415,-0.009469977,0.009875524,-0.038260759,0.063467674,-0.020868624,-0.018036979,-0.053212049,0.010173177,-0.053775342,0.046849636,0.005843075,-0.00436649,0.021529086,0.08041399,-0.0139554,-0.028016543,-0.057552062,-0.0395396,-0.041364184,0.064631816,0.029741362,0.048777889,-0.021768894,0.064469166,-0.008330816,0.004479899,-0.044972559,0.007013749,0.05094295,-0.007620686,-0.057718611
-0.100363409,-0.019112762,-0.096508294,-0.024862335,-0.100387834,0.01707119,0.091472324,-0.027921015,0.084841234,-0.032592657,0.088381237,-0.008363113,0.091693722,-0.040644519,0.094290475,-0.033881508,0.106143037,-0.019461637,0.089716302,-0.01663655,0.0976489,-0.006259666,0.093119755,-0.020681516,0.0933819,0.032826994,0.092383465,-0.037748868,0.113505286,0.057064882,0.094028884,0.040012897,-0.079132022,-0.023385385,0.0918109,0.014868155
0.022689124,0.040112395,0.033012976,0.026365846,0.038956249,0.014833883,-0.047123838,-0.031962025,-0.028529597,0.01132787,-0.037383517,-0.00318724,-0.056670853,0.017180903,-0.034349872,0.019469414,-0.042485695,-0.006518764,-0.036187549,0.01435912,-0.041837432,0.02254711,-0.03120471,0.000463458,-0.026897785,-0.004076278,-0.051043693,-0.03444919,-0.048611752,0.043294298,-0.02119773,-0.050053602,0.040203594,-0.016171566,-0.021595194,-0.012964354
0.047009333,-0.058202772,0.048835035,-0.050172173,0.043575986,0.056370363,-0.046753288,-0.043937701,-0.058505947,-0.041950859,-0.040428822,-0.058066214,-0.057776947,-0.045901241,-0.049430587,-0.04437246,-0.044139656,-0.04325878,-0.044898962,-0.06086748,-0.044660944,-0.06150067,-0.049164246,-0.047059745,-0.056614093,0.042459863,-0.05442096,-0.048232444,-0.041541662,0.042713595,-0.053940845,0.053967485,0.046051821,0.048750615,-0.041722316,0.055083908
0.05824595,-0.069075127,0.050010155,-0.05206534,0.055554736,0.075713275,-0.061479694,-0.064649062,-0.069941604,-0.052327681,-0.051664359,-0.059114681,-0.069313273,-0.057824597,-0.063460697,-0.062216642,-0.054153459,-0.060679929,-0.054659523,-0.020875984,-0.06374881,-0.084429515,-0.060709285,-0.060179928,-0.065244656,0.048505904,-0.065316498,-0.054900958,-0.053053451,0.062739629,-0.06432164,0.058496193,0.05957158,0.063852741,-0.053042477,0.074080121
0.034076618,0.057554482,0.032359943,0.055802774,0.035339635,-0.034501948,-0.024370928,0.067377649,-0.020967142,0.062900054,-0.033896816,0.019884859,-0.002108433,0.077889782,-0.018318265,0.082439396,-0.029431646,0.053848722,-0.036849231,0.019178614,-0.027023373,0.032833897,-0.031685835,0.043945228,-0.031557926,-0.040002026,-0.02758356,0.036160433,-0.031849594,-0.037925604,-0.022018282,-0.049764716,0.033115681,-0.034558683,-0.031037888,-0.060166539
-0.087745586,-0.014677268,-0.092151273,-0.024533607,-0.096320291,0.015337187,0.091943397,-0.028007408,0.082409295,-0.035715465,0.086953986,-0.013085566,0.088470914,-0.04025196,0.08457723,-0.026017651,0.098442982,-0.013996292,0.092747533,-0.016030251,0.097758373,-0.00858278,0.091588892,-0.022313075,0.088201713,0.031539936,0.084670664,-0.033775769,0.07858204,-0.00836874,0.087682904,0.031452755,-0.093677231,0.028138941,0.097301738,0.017888332
0.037617692,-0.005299263,0.04906677,0.017694041,0.045147524,-0.030474256,-0.034479099,0.027602171,-0.039607457,0.015528253,-0.036802061,-0.020495117,-0.070501258,0.053509972,-0.040936688,0.038091973,-0.019860976,0.010373877,-0.036348167,0.051817776,-0.045114808,0.075881106,-0.03556209,-0.000600063,-0.039403764,0.001299401,-0.032910961,0.076977552,-0.043210291,-0.006695054,-0.033583071,-0.068358969,0.039651399,0.00295043,-0.03358002,0.002327673
0.054495658,-0.062628459,0.056805615,-0.071148095,0.054367374,0.067619986,-0.058267855,-0.054231127,-0.069251388,-0.050959492,-0.048121313,-0.067334576,-0.066302371,-0.057315873,-0.063883356,-0.059931071,-0.055526796,-0.067430897,-0.055955267,-0.073324554,-0.058954788,-0.068324315,-0.058377503,-0.054497111,-0.068336379,0.060175145,-0.067748368,-0.057063578,-0.056167249,0.066204291,-0.067187034,0.056040648,0.058084114,0.064910372,-0.053195863,0.075662872
0.05236532,-0.05795897,0.050353205,-0.036165198,0.053522066,0.049076998,-0.055764008,-0.053159955,-0.064250244,-0.047792713,-0.046626005,-0.067178118,-0.051163843,-0.045378819,-0.060812988,-0.057548618,-0.04896156,-0.05059688,-0.05523,-0.064010033,-0.026392214,-0.064190157,-0.055692955,-0.049730771,-0.059532248,0.043147981,-0.061639314,-0.05232091,-0.051958415,0.062359911,-0.041189579,-0.024359555,0.054655718,0.057251566,-0.05031433,0.067919534
0.049756648,-0.039829114,0.056469495,-0.047093267,0.045919609,0.046647076,-0.056860284,-0.039666467,-0.064734457,-0.041262533,-0.047237905,-0.069524437,-0.064466272,-0.056455474,-0.066315378,-0.064936118,-0.045241161,-0.04083595,-0.054915418,-0.072310787,-0.064585211,-0.092375943,-0.045645871,-0.020606679,-0.067075767,0.061368814,-0.067231831,-0.058984131,-0.057067063,0.068478501,-0.047745939,0.029410206,0.044352807,-0.02340474,-0.04938443,0.02418782
0.051686291,-0.059147334,0.057238964,-0.067940195,0.04879701,0.068945304,-0.056758371,-0.052823613,-0.064017774,-0.05187692,-0.046311446,-0.063792228,-0.064030859,-0.060819744,-0.058346148,-0.058247678,-0.038173624,-0.057057398,-0.052732681,-0.072332549,-0.057549409,-0.078863389,-0.055170538,-0.055854489,-0.063741619,0.054615016,-0.06175017,-0.058093385,-0.048543727,0.058427857,-0.059231601,0.054849516,0.054414983,0.060641299,-0.046749192,0.068772089
0.060551023,-0.073127185,0.055138402,-0.068167829,0.055590014,0.048006722,-0.067691306,-0.056563616,-0.072145515,-0.054281286,-0.052693595,-0.07344919,-0.067148635,-0.061350612,-0.065535642,-0.06286037,-0.05400452,-0.068995288,-0.056673071,-0.05517376,-0.030221954,-0.094013453,-0.060992318,-0.058178285,-0.061929821,0.041926647,-0.069341391,-0.061012782,-0.049497609,0.055145687,-0.067348697,0.054934497,0.06060551,0.066821644,-0.05282782,0.067651775
0.032211524,-0.025570691,0.037531374,-0.03232462,0.037818189,0.030965028,-0.03587898,-0.022457372,-0.042289967,-0.018299088,-0.040304211,0.027575555,-0.01918699,0.013591642,-0.023080781,0.04801783,-0.031303062,-0.013334432,-0.038901844,-0.035159584,-0.02988832,-0.019164595,-0.019049853,0.035473796,-0.014265033,-0.026414425,-0.050067285,-0.043289918,-0.036513392,0.015406342,-0.03249018,-0.003546903,0.040995189,0.014301005,-0.02973577,-0.023663647
0.039713893,0.037691331,0.035029457,0.033565028,0.03658324,-0.016476476,-0.026227864,0.045187242,-0.028433913,0.043289021,-0.039304152,0.022278132,-0.024754455,0.038455159,-0.034357487,0.022054555,-0.041643757,0.027119906,-0.037346617,0.016400959,-0.047248865,-0.000312464,-0.033773569,0.041432153,-0.026962843,-0.050340361,-0.029472941,0.022239372,-0.033485036,-0.034557529,-0.025675624,-0.038555084,0.033217251,-0.034285099,-0.031055883,-0.045425427
0.053544742,-0.054003817,0.053456665,-0.066453743,0.055407702,0.076888513,-0.058314228,-0.059447532,-0.07015126,-0.053263675,-0.051402334,-0.059826307,-0.064831216,-0.06120114,-0.062996266,-0.062566183,-0.051442635,-0.063063253,-0.055670165,-0.072571063,-0.06165316,-0.085354204,-0.06057077,-0.060278918,-0.067986091,0.059292524,-0.06524937,-0.054550555,-0.05418642,0.064500336,-0.06495783,0.065355062,0.0563318,0.060121037,-0.050363437,0.057669651
-0.063781481,-0.011476758,-0.056437164,-0.009890367,-0.065021384,0.009486461,0.058541989,-0.015723767,0.052123796,-0.021194445,0.057340816,-0.006038067,0.059384471,-0.025707785,0.056314902,-0.016853845,0.059900995,-0.002623086,0.058577778,-0.008177956,0.063257735,-0.003765783,0.059325636,-0.013273237,0.05952937,0.021220901,0.059539148,-0.023114808,0.061017517,0.010331649,0.060631004,0.024238214,-0.057814778,0.005078636,0.062830142,0.010326074
0.031055827,0.062404262,0.02095941,0.033591961,0.022682946,-0.056898572,-0.020748785,0.031097277,-0.00331955,0.076207023,-0.036612408,0.090608001,-0.000664189,0.057799852,-0.014955779,0.035858883,-0.010905006,0.034270424,-0.02015844,0.061778829,-0.030825732,-0.001305394,-0.016972455,0.050012839,-0.043779436,0.019341304,-0.001300173,0.058255033,-0.033538379,-0.010778012,-0.046054499,0.00084309,0.030718319,-0.074393787,-0.034675867,-0.051418346
-0.096545696,-0.018226394,-0.089842023,-0.02407857,-0.095159576,0.014966023,0.09416722,-0.027573855,0.083018168,-0.034127566,0.096485403,-0.012131438,0.086635624,-0.037936304,0.084238223,-0.025658486,0.098532724,-0.014671789,0.090251786,-0.016538589,0.096479412,-0.00782378,0.092236541,-0.023337092,0.091846616,0.033697058,0.090277952,-0.03637098,0.08174481,-0.006172375,0.091294745,0.041094748,-0.094029646,0.029088374,0.09550359,0.01660461
0.025877008,0.041541457,0.019342709,0.117465631,0.027653619,-0.127184799,-0.009243617,0.09604241,-0.031139834,0.022716716,-0.027111196,0.02677323,0.008235823,0.126508931,-0.015245981,0.096881411,-0.013342458,0.029555978,-0.036717378,0.029120476,-0.022209927,0.046606356,-0.01800173,0.107982809,-0.010852374,-0.104529732,-0.025279375,0.084283669,-0.040393693,-0.04628018,-0.016217234,-0.086860372,0.019210733,-0.109878146,-0.032151645,-0.075838812
0.054764928,-0.050856061,0.05534489,-0.051319829,0.047914487,0.039166972,-0.056636495,-0.019040555,-0.030307038,0.015031452,-0.04930355,-0.062016328,-0.056441948,-0.035875062,-0.032950855,0.062612651,-0.035324324,-0.020026552,-0.05183105,-0.030345264,-0.024791634,-0.06573422,-0.054723593,-0.044296176,-0.051612712,0.024754291,-0.061860842,-0.04682227,-0.05347697,0.04521747,-0.049782343,0.021554707,0.059070149,0.057963959,-0.056522021,0.078508688
0.03339459,0.037883636,0.042567845,0.032843947,0.029575918,-0.116812942,-0.030366483,0.034656136,-0.033987332,0.045301404,-0.041653922,0.096350349,-0.005915871,0.101370125,-0.024396895,0.063957656,-0.015099666,0.010426128,-0.033964994,0.126764064,-0.041807644,0.103374319,-0.025632051,0.053241828,-0.033397605,-0.001904858,-0.030212136,0.080832933,-0.039460641,-0.015896446,-0.033757007,-0.06097829,0.02612961,-0.081416842,-0.040295827,-0.003117252
0.04019245,-0.032472795,0.048172668,-0.00540565,0.048756254,0.003611684,-0.044435619,-0.009926457,-0.048112786,-0.012431009,-0.039723951,-0.033140764,-0.072689934,0.01399443,-0.056516325,-0.039783989,-0.046316461,-0.036694736,-0.036262033,-0.031175117,-0.045075025,0.059262854,-0.041590154,-0.018192053,-0.044617746,0.008278916,-0.056970436,-0.034921535,-0.045874594,0.03318135,-0.060948507,0.042031056,0.048028572,0.034042616,-0.047817191,0.035039615
-0.071303629,-0.012566469,-0.034550611,0.003802549,0.014157869,-0.021568123,0.06603662,-0.022518613,0.024006111,0.019886893,0.071192196,-0.007543776,0.059832804,-0.016779552,0.063063971,-0.012189906,0.029252057,0.003307305,0.06481902,-0.003935488,-0.003277864,0.058552196,0.072158683,-0.016008437,0.006119978,-0.004444319,-0.013929606,-0.036870029,0.067634394,-0.007236636,-0.017919597,0.037666254,-0.077888735,0.024142014,-0.004492289,-0.053336959
-0.076522185,-0.011917468,-0.080617343,-0.02103142,-0.085956899,0.013212735,0.078066974,-0.019982914,0.072975822,-0.030009665,0.083907102,-0.009676608,0.078848588,-0.034442522,0.07849564,-0.025141104,0.087021795,-0.013677746,0.08088327,-0.014255151,0.085669894,-0.006698306,0.083766052,-0.021657559,0.08353072,0.028480728,0.078545617,-0.030515244,0.07156626,-0.007861421,0.07990823,0.035041204,-0.083770672,0.025718286,0.083279265,0.016086858
0.021276973,0.142788151,0.016926085,0.142450108,0.028539096,-0.137215912,-0.005056415,0.134809438,0.001850479,0.132638409,-0.037021988,0.121591388,0.010032985,0.137036493,-0.008983955,0.120726578,-0.03615819,0.119561956,-0.028308974,0.142699591,-0.042430707,0.107775577,-0.01528642,0.139708823,-0.010718763,-0.13315806,-0.002561738,0.11304391,-0.020397732,-0.130124434,-0.000437609,-0.107755504,0.022804373,-0.105334028,-0.039954952,-0.02954035
0.022174757,0.040051008,0.045413543,-0.017345016,0.025142062,-0.040491904,-0.035187252,0.018574601,-0.017632752,0.037749312,-0.042234801,-0.044767717,-0.050710549,-0.025563621,-0.024271549,0.06101261,-0.048308463,-0.0256095,-0.025005073,0.076733961,-0.02527822,0.034396637,-0.017458549,0.039497696,-0.024880902,-0.023385333,-0.013759027,0.084706081,-0.031490015,-0.047728699,-0.027230542,-0.03373279,0.044857222,0.016468348,-0.046963795,0.045775085
0.023289332,0.144750269,0.020127341,0.108221825,0.02329245,-0.114750494,0.001720225,0.140025141,0.00211222,0.131618277,-0.032786997,0.123148932,0.0120156,0.13194587,-0.002263654,0.12769604,-0.032308361,0.12698469,-0.027794209,0.124355656,-0.04303238,0.065668634,-0.0159447,0.129953162,-0.011128054,-0.121585146,-0.004921871,0.107629208,-0.020088578,-0.126120061,-0.006498545,-0.110566962,0.020338882,-0.121819116,-0.023577358,-0.1287804
0.023804297,0.11450211,0.01811936,0.097646875,0.019037909,-0.107906219,-0.002228566,0.115022845,0.001855376,0.109092778,-0.021440074,0.099078158,0.008207408,0.106195447,-0.005472684,0.10024219,-0.025708369,0.100932816,-0.022058969,0.113836302,-0.02974426,0.098546652,-0.012732817,0.110532796,-0.007879477,-0.089346233,0.000883974,0.088142888,-0.015266545,-0.103186147,0.003783631,-0.097769785,0.016142125,-0.106138513,-0.022613952,-0.11399789
0.055701872,-0.06691338,0.055505372,-0.071403528,0.054254337,0.076678519,-0.057492428,-0.056793841,-0.068287826,-0.052013511,-0.048082083,-0.067559824,-0.050301255,-0.043139211,-0.060542875,-0.057376184,-0.052655393,-0.067644908,-0.051506318,-0.068649133,-0.039490933,-0.042000507,-0.057042743,-0.053902827,-0.067387684,0.061487875,-0.06330249,-0.055513148,-0.052909959,0.065133025,-0.063840723,0.055518613,0.054809025,0.060071918,-0.050021663,0.061704503
0.030939578,0.014309907,0.01823849,0.098679291,0.028140834,-0.057113924,-0.042346617,-0.012433673,-0.022166868,0.036183305,-0.029066735,-0.007531968,-0.034137726,0.020474295,-0.030288685,0.039509909,-0.028123744,0.073730124,-0.027454608,0.032997679,-0.032731952,0.078449191,-0.024838993,0.029986907,-0.008783622,-0.104341281,-0.030038445,0.055870078,-0.02013858,-0.075190529,-0.01905174,-0.030797378,0.032378515,-0.001490432,-0.021607221,-0.074442945
0.02988653,-0.015993461,0.028755392,0.01144108,0.034871151,0.003722698,-0.039545969,-0.008864863,-0.01935166,0.021472373,-0.035000579,-0.01886825,-0.03785651,-0.008674783,-0.035372171,-0.009353766,-0.026119058,-0.025173708,-0.03867488,0.018784552,-0.039382311,0.003965619,-0.033886731,-0.011862751,-0.022443908,0.007006481,-0.020773269,0.020786117,-0.035991858,0.02657896,-0.027253301,-0.025930705,0.027099106,-8.23E-05,-0.026705597,0.011673187
0.03885035,0.036611025,0.024351546,0.079901326,0.034874566,-0.043719912,-0.053602204,-0.056056991,-0.062642826,-0.047735498,-0.044053291,0.073100468,-0.051084198,-0.039021139,-0.051652208,-0.022475824,-0.049066073,-0.0556032,-0.049685286,-0.064968094,-0.048640221,-0.061349797,-0.054136895,-0.047353572,-0.05773068,0.040995243,-0.057357597,-0.049817328,-0.024117492,-0.082092209,-0.057771899,0.046925639,0.048251924,0.044668674,-0.044688812,0.04973619
0.056080953,-0.06482282,0.056804618,-0.055752133,0.053920897,0.04270275,-0.062220759,-0.049394665,-0.066230844,-0.050856522,-0.041429069,-0.060736071,-0.057944634,-0.045368222,-0.060448409,-0.053823927,-0.051009954,-0.059240989,-0.05593057,-0.022873542,-0.055690362,-0.070512803,-0.056434275,-0.053792993,-0.06175716,0.042580762,-0.063163396,-0.05248966,-0.051423576,0.059506225,-0.063742908,0.051100937,0.053959078,0.037742161,-0.051077035,0.058191895
-0.090783141,-0.017193315,-0.087059281,-0.014411461,-0.08940752,0.020509121,0.082395875,-0.024684968,0.084289068,-0.036587712,0.093133229,-0.010992343,0.074164236,-0.032034887,0.069945224,-0.028956599,0.06672476,-0.028710686,0.085263432,-0.0149195,0.090281479,-0.007133277,0.015851409,-0.051456975,0.086001984,0.029633257,0.080563414,-0.030317387,0.101849445,0.050656094,0.073976084,0.031943159,-0.074963255,-0.020146947,0.085413309,0.010837457
